,PrimaryKey,Species,ScientificName,percent
206514,20113513090502P2,PRGL2,Prosopis glandulosa,10.78431373
206515,20113551041101R1,PRGL2,Prosopis glandulosa,10.78431373
206519,20113515091001O1,PRGL2,Prosopis glandulosa,19.60784314
206520,20113515091001O2,PRGL2,Prosopis glandulosa,5.882352941
206522,20113525040101O1,PRGL2,Prosopis glandulosa,4.301075269
206524,20113513050301R2,PRGL2,Prosopis glandulosa,11.76470588
206529,20113513020201R1,PRGL2,Prosopis glandulosa,4.901960784
206530,20113513020201R2,PRGL2,Prosopis glandulosa,8.823529412
206533,20123513040601O2,PRGL2,Prosopis glandulosa,15.68627451
206534,20123527040401O1,PRGL2,Prosopis glandulosa,4.901960784
206535,20123527040401O2,PRGL2,Prosopis glandulosa,3.921568627
206538,20123513040601O1,PRGL2,Prosopis glandulosa,7.843137255
206544,20123513110101O2,PRGL2,Prosopis glandulosa,8.823529412
206545,20123515080901O2,PRGL2,Prosopis glandulosa,9.803921569
206547,20123529030302O1,PRGL2,Prosopis glandulosa,5.882352941
206548,20123529030302O2,PRGL2,Prosopis glandulosa,0.9803921569
206549,20123513110301R1,PRGL2,Prosopis glandulosa,4.901960784
206550,20123513110301R2,PRGL2,Prosopis glandulosa,3.921568627
206551,20123529020801R2,PRGL2,Prosopis glandulosa,0.9803921569
206553,20123523140301O1,PRGL2,Prosopis glandulosa,1.960784314
206559,20123515010901O1,PRGL2,Prosopis glandulosa,4.901960784
206560,20123515010901O2,PRGL2,Prosopis glandulosa,4.901960784
206570,20123513110101O3,PRGL2,Prosopis glandulosa,7.843137255
206575,20123551041001O2,PRGL2,Prosopis glandulosa,3.921568627
206581,20123551051101O1,PRGL2,Prosopis glandulosa,5.882352941
206582,20123551051101O2,PRGL2,Prosopis glandulosa,10.78431373
206590,20123515051001R2,PRGL2,Prosopis glandulosa,11.23595506
206595,20123535070401O1,PRGL2,Prosopis glandulosa,36.2745098
206596,20123535070401O2,PRGL2,Prosopis glandulosa,5.882352941
206747,16080412354714602016-09-01,ATOB,Atriplex obovata,0.3333333333
206780,16102716152679242016-09-01,ATOB,Atriplex obovata,2.666666667
206785,16120708322570042016-09-01,ATOB,Atriplex obovata,3.666666667
206926,1801050800368442017-09-01,ATOB,Atriplex obovata,4.333333333
207780,16080412354714602016-09-01,SOEL,Solanum elaeagnifolium,0.6666666667
207793,16082413194684612016-09-01,SOEL,Solanum elaeagnifolium,1.666666667
207812,16101110223237672016-09-01,SOEL,Solanum elaeagnifolium,2.666666667
207815,16103116133681472016-09-01,SOEL,Solanum elaeagnifolium,0.3333333333
207823,16110816162981262016-09-01,SOEL,Solanum elaeagnifolium,1
207827,16111616394616792016-09-01,SOEL,Solanum elaeagnifolium,0.6666666667
207933,17110813561551782017-09-01,SOEL,Solanum elaeagnifolium,2.333333333
207940,17120614042441072017-09-01,SOEL,Solanum elaeagnifolium,0.3333333333
207957,18010416171778082017-09-01,SOEL,Solanum elaeagnifolium,0.3333333333
207961,17111816320841742017-09-01,SOEL,Solanum elaeagnifolium,0.3333333333
207979,17082310102561542017-09-01,SOEL,Solanum elaeagnifolium,0.3333333333
207985,17082210074895312017-09-01,SOEL,Solanum elaeagnifolium,4.333333333
207995,17092211134033552017-09-01,SOEL,Solanum elaeagnifolium,0.3333333333
207998,1709220827555802017-09-01,SOEL,Solanum elaeagnifolium,0.3333333333
207999,17092207172657402017-09-01,SOEL,Solanum elaeagnifolium,0.3333333333
208002,17082810325080612017-09-01,SOEL,Solanum elaeagnifolium,0.3333333333
208052,17082309591839942017-09-01,SOEL,Solanum elaeagnifolium,2
208411,2015355200808B2,SOEL,Solanum elaeagnifolium,0.9803921569
208482,20143515200411B2,SOEL,Solanum elaeagnifolium,1.960784314
208813,16080412354714602016-09-01,SPAI,Sporobolus airoides,12
208860,16111616394616792016-09-01,SPAI,Sporobolus airoides,0.3333333333
208952,17100809103967162017-09-01,SPAI,Sporobolus airoides,25.33333333
208992,1801050800368442017-09-01,SPAI,Sporobolus airoides,6
209067,17062713313165112017-09-01,SPAI,Sporobolus airoides,6
209068,17062812061390452017-09-01,SPAI,Sporobolus airoides,38.66666667
209069,17062910425353392017-09-01,SPAI,Sporobolus airoides,4
209071,17070611070097182017-09-01,SPAI,Sporobolus airoides,1.333333333
209072,17071212443313672017-09-01,SPAI,Sporobolus airoides,10.66666667
209074,17071711400766642017-09-01,SPAI,Sporobolus airoides,2
209076,17071913455760762017-09-01,SPAI,Sporobolus airoides,4
209077,17072010382249432017-09-01,SPAI,Sporobolus airoides,18.66666667
209079,17073112530949902017-09-01,SPAI,Sporobolus airoides,1.333333333
209082,17081810275987652017-09-01,SPAI,Sporobolus airoides,0.6666666667
209085,17082309591839942017-09-01,SPAI,Sporobolus airoides,32.66666667
209093,17090709265636802017-09-01,SPAI,Sporobolus airoides,22
209094,17090713430389372017-09-01,SPAI,Sporobolus airoides,5.333333333
209096,17091310270098552017-09-01,SPAI,Sporobolus airoides,4
209097,17091315151969812017-09-01,SPAI,Sporobolus airoides,18
209098,17092011255450832017-09-01,SPAI,Sporobolus airoides,8.666666667
209099,17092108260840322017-09-01,SPAI,Sporobolus airoides,1.333333333
209100,17092108264265392017-09-01,SPAI,Sporobolus airoides,8.666666667
209101,17092709155926852017-09-01,SPAI,Sporobolus airoides,26
209102,1710301519454312017-09-01,SPAI,Sporobolus airoides,4
209103,17103110292060742017-09-01,SPAI,Sporobolus airoides,1.333333333
209106,17100312091824962017-09-01,SPAI,Sporobolus airoides,1.333333333
209107,17100411424381732017-09-01,SPAI,Sporobolus airoides,5.333333333
209109,17101109402046872017-09-01,SPAI,Sporobolus airoides,2.666666667
209110,17101113453257752017-09-01,SPAI,Sporobolus airoides,8
209111,17101310340653282017-09-01,SPAI,Sporobolus airoides,2.666666667
209117,17103011441717632017-09-01,SPAI,Sporobolus airoides,2
209118,17103013300986522017-09-01,SPAI,Sporobolus airoides,7.333333333
209120,17110110340398012017-09-01,SPAI,Sporobolus airoides,36
209121,17110208361911962017-09-01,SPAI,Sporobolus airoides,2.666666667
209122,17103015174794332017-09-01,SPAI,Sporobolus airoides,2.666666667
209171,17092711082198812017-09-01,SPAI,Sporobolus airoides,22
209173,17100314163169772017-09-01,SPAI,Sporobolus airoides,0.6666666667
209179,18091010291491292018-09-01,SPAI,Sporobolus airoides,10
209180,18091014175652702018-09-01,SPAI,Sporobolus airoides,26.66666667
209181,18091113334856172018-09-01,SPAI,Sporobolus airoides,12.66666667
209185,18092511244439192018-09-01,SPAI,Sporobolus airoides,3.333333333
209188,18092713175985392018-09-01,SPAI,Sporobolus airoides,13.33333333
209190,18062112421370622018-09-01,SPAI,Sporobolus airoides,12
209192,1806280844151232018-09-01,SPAI,Sporobolus airoides,0.6666666667
209193,18062815112217432018-09-01,SPAI,Sporobolus airoides,2
209197,18072610595488742018-09-01,SPAI,Sporobolus airoides,10.66666667
209201,18080215204592992018-09-01,SPAI,Sporobolus airoides,1.333333333
209205,18081616201954572018-09-01,SPAI,Sporobolus airoides,13.33333333
209206,1808230957339902018-09-01,SPAI,Sporobolus airoides,7.333333333
209208,18092714524658532018-09-01,SPAI,Sporobolus airoides,3.333333333
209215,18100909095538102018-09-01,SPAI,Sporobolus airoides,4
209217,18100915421889522018-09-01,SPAI,Sporobolus airoides,13.33333333
209218,18101013135117722018-09-01,SPAI,Sporobolus airoides,3.333333333
209220,18101013161736412018-09-01,SPAI,Sporobolus airoides,4.666666667
209224,18101108411317852018-09-01,SPAI,Sporobolus airoides,3.333333333
209227,18101109484841432018-09-01,SPAI,Sporobolus airoides,6.666666667
209229,18101507092498152018-09-01,SPAI,Sporobolus airoides,0.6666666667
209230,18101509451336602018-09-01,SPAI,Sporobolus airoides,6.666666667
209233,1810171345566192018-09-01,SPAI,Sporobolus airoides,12.66666667
209234,18101716311012712018-09-01,SPAI,Sporobolus airoides,6
209235,18101911112437432018-09-01,SPAI,Sporobolus airoides,5.333333333
209236,18102206570034922018-09-01,SPAI,Sporobolus airoides,14.66666667
209238,1807051148328472018-09-01,SPAI,Sporobolus airoides,0.6666666667
209243,18071909170785402018-09-01,SPAI,Sporobolus airoides,1.333333333
209251,18080613091928752018-09-01,SPAI,Sporobolus airoides,0.6666666667
209252,18062108293164212018-09-01,SPAI,Sporobolus airoides,2.666666667
209254,18062108312837382018-09-01,SPAI,Sporobolus airoides,0.6666666667
209259,18071909041379302018-09-01,SPAI,Sporobolus airoides,18.66666667
209264,18061410345826432018-09-01,SPAI,Sporobolus airoides,4.666666667
209268,18081813385738672018-09-01,SPAI,Sporobolus airoides,1.333333333
209270,18072614084494712018-09-01,SPAI,Sporobolus airoides,1.333333333
209272,1808041332389862018-09-01,SPAI,Sporobolus airoides,2.666666667
209275,18080613480142082018-09-01,SPAI,Sporobolus airoides,1.333333333
209283,18092113475272922018-09-01,SPAI,Sporobolus airoides,5.333333333
209292,18083109013526942018-09-01,SPAI,Sporobolus airoides,2.666666667
209298,18092113473283092018-09-01,SPAI,Sporobolus airoides,1.333333333
209303,18092113521667442018-09-01,SPAI,Sporobolus airoides,0.6666666667
209307,1809211349192882018-09-01,SPAI,Sporobolus airoides,0.6666666667
209315,20163515200407B1,SPAI,Sporobolus airoides,2.127659574
209334,20163551201612B1,SPAI,Sporobolus airoides,21.56862745
209340,20163553201914B1,SPAI,Sporobolus airoides,1.960784314
209348,20163545202418B1,SPAI,Sporobolus airoides,2.941176471
209349,20163531202507B1,SPAI,Sporobolus airoides,1.960784314
209378,20163551201601B2,SPAI,Sporobolus airoides,7.843137255
209379,20163551201612B2,SPAI,Sporobolus airoides,23.52941176
209384,20163553201907B2,SPAI,Sporobolus airoides,1.960784314
209386,20163553202009B2,SPAI,Sporobolus airoides,6.862745098
209394,20163531202507B2,SPAI,Sporobolus airoides,4.901960784
209398,20163543202503B3,SPAI,Sporobolus airoides,0.9803921569
209409,20153535200717B1,SPAI,Sporobolus airoides,6.862745098
209424,20153553201909B1,SPAI,Sporobolus airoides,1.960784314
209428,2015356202114B1,SPAI,Sporobolus airoides,14.70588235
209433,20153531202520B1,SPAI,Sporobolus airoides,0.9803921569
209443,20153535200717B2,SPAI,Sporobolus airoides,17.64705882
209457,2015355201809B2,SPAI,Sporobolus airoides,29.41176471
209459,20153553201909B2,SPAI,Sporobolus airoides,17.64705882
209463,2015356202114B2,SPAI,Sporobolus airoides,15.68627451
209467,20153545202419B2,SPAI,Sporobolus airoides,2.941176471
209468,20153531202520B2,SPAI,Sporobolus airoides,2.941176471
209485,20143535200701B1,SPAI,Sporobolus airoides,2.941176471
209506,20143543202205B1,SPAI,Sporobolus airoides,5.882352941
209521,20143535200701B2,SPAI,Sporobolus airoides,0.9803921569
209541,20143543202205B2,SPAI,Sporobolus airoides,2.941176471
209548,20143545202405B3,SPAI,Sporobolus airoides,8.823529412
209558,2011353140301O1,SPAI,Sporobolus airoides,26.47058824
209560,2011353160301R2,SPAI,Sporobolus airoides,1.960784314
209561,2011353160301R1,SPAI,Sporobolus airoides,12.74509804
209564,2011353140301O2,SPAI,Sporobolus airoides,38.23529412
209569,20113553071201O2,SPAI,Sporobolus airoides,1.960784314
209638,20123539041001R1,SPAI,Sporobolus airoides,4.901960784
209639,20123539041001R3,SPAI,Sporobolus airoides,1.960784314
209642,20123543070501G1,SPAI,Sporobolus airoides,0.9803921569
209680,20123551051101O1,SPAI,Sporobolus airoides,0.9803921569
209696,20123535100301R1,SPAI,Sporobolus airoides,7.843137255
209697,20123535100301R3,SPAI,Sporobolus airoides,11.76470588
209847,16080508464174862016-09-01,FLCE,Flourensia cernua,9.666666667
209850,16081110402163562016-09-01,FLCE,Flourensia cernua,1.666666667
209851,16081114554791692016-09-01,FLCE,Flourensia cernua,5.333333333
209870,16092913305366702016-09-01,FLCE,Flourensia cernua,1.333333333
209871,16092914272089492016-09-01,FLCE,Flourensia cernua,0.6666666667
209872,16100313165889972016-09-01,FLCE,Flourensia cernua,2.333333333
209882,16110308174761592016-09-01,FLCE,Flourensia cernua,4
209885,16120709191892382016-09-01,FLCE,Flourensia cernua,1.666666667
209899,16111616431594222016-09-01,FLCE,Flourensia cernua,4.666666667
209903,16101214200883052016-09-01,FLCE,Flourensia cernua,12
209907,16101316253652552016-09-01,FLCE,Flourensia cernua,1.666666667
209910,16111616421338472016-09-01,FLCE,Flourensia cernua,2.333333333
209911,16112312420512502016-09-01,FLCE,Flourensia cernua,3.666666667
209913,16101914152397652016-09-01,FLCE,Flourensia cernua,5.333333333
209980,18010407164069142017-09-01,FLCE,Flourensia cernua,11
209986,17102310064053812017-09-01,FLCE,Flourensia cernua,4
210003,17120711082878692017-09-01,FLCE,Flourensia cernua,1
210004,17120616422840332017-09-01,FLCE,Flourensia cernua,1
210006,17120614042441072017-09-01,FLCE,Flourensia cernua,4.666666667
210008,17120712441691032017-09-01,FLCE,Flourensia cernua,1.333333333
210031,17120712004655932017-09-01,FLCE,Flourensia cernua,5.333333333
210036,18010514141989402017-09-01,FLCE,Flourensia cernua,2.333333333
210038,17092515443136452017-09-01,FLCE,Flourensia cernua,2.333333333
210039,17100814085527592017-09-01,FLCE,Flourensia cernua,3
210045,17082310102561542017-09-01,FLCE,Flourensia cernua,2
210046,17083113053717282017-09-01,FLCE,Flourensia cernua,1
210047,17100810032860442017-09-01,FLCE,Flourensia cernua,0.6666666667
210048,17092211440696192017-09-01,FLCE,Flourensia cernua,3
210049,17091216050237682017-09-01,FLCE,Flourensia cernua,1
210054,17100808351239492017-09-01,FLCE,Flourensia cernua,5.333333333
210057,17100209392270302017-09-01,FLCE,Flourensia cernua,2
210059,1710230836311152017-09-01,FLCE,Flourensia cernua,13.66666667
210060,17092212034618812017-09-01,FLCE,Flourensia cernua,0.3333333333
210074,17100608553341972017-09-01,FLCE,Flourensia cernua,3.333333333
210083,17082211113693142017-09-01,FLCE,Flourensia cernua,2
210094,17080811053859472017-09-01,FLCE,Flourensia cernua,1.333333333
210347,20163529200311B1,FLCE,Flourensia cernua,0.9803921569
210356,20163535201019B1,FLCE,Flourensia cernua,0.9803921569
210357,20163535201108B1,FLCE,Flourensia cernua,9.803921569
210364,20163551201503B1,FLCE,Flourensia cernua,1.960784314
210367,20163551201612B1,FLCE,Flourensia cernua,2.941176471
210400,20163535201019B2,FLCE,Flourensia cernua,0.9803921569
210409,20163551201503B2,FLCE,Flourensia cernua,4.901960784
210448,20153535201115B1,FLCE,Flourensia cernua,4.901960784
210454,20153551201619B1,FLCE,Flourensia cernua,3.921568627
210484,20153551201506B2,FLCE,Flourensia cernua,0.9803921569
210485,20153551201508B2,FLCE,Flourensia cernua,0.9803921569
210486,20153551201613B2,FLCE,Flourensia cernua,14.70588235
210487,20153551201619B2,FLCE,Flourensia cernua,0.9803921569
210528,20143513201316B1,FLCE,Flourensia cernua,9.615384615
210530,20143513201504B1,FLCE,Flourensia cernua,1.960784314
210532,20143551201605B1,FLCE,Flourensia cernua,14.70588235
210567,20143551201605B2,FLCE,Flourensia cernua,7.843137255
210603,20113529010101O1,FLCE,Flourensia cernua,3.921568627
210610,20113529010101O2,FLCE,Flourensia cernua,14.70588235
210631,20113535031303O2,FLCE,Flourensia cernua,0.9803921569
210643,20113513080101R1,FLCE,Flourensia cernua,0.9803921569
210655,20113513050301R1,FLCE,Flourensia cernua,4.901960784
210661,20113513020201R1,FLCE,Flourensia cernua,0.9803921569
210680,20123529030302O2,FLCE,Flourensia cernua,2.941176471
210698,20123529040301R1,FLCE,Flourensia cernua,5.882352941
210700,20123523090301O2,FLCE,Flourensia cernua,3.921568627
210716,20123535010801O2,FLCE,Flourensia cernua,9.803921569
210718,20123551091201R3,FLCE,Flourensia cernua,1.960784314
210725,20123535051101O1,FLCE,Flourensia cernua,5.882352941
210881,16080909153224072016-09-01,PLMU3,Pleuraphis mutica,56
210882,16080914253681042016-09-01,PLMU3,Pleuraphis mutica,53
210887,16081513041892142016-09-01,PLMU3,Pleuraphis mutica,21
210891,16082408544987542016-09-01,PLMU3,Pleuraphis mutica,13.33333333
210892,16082413194684612016-09-01,PLMU3,Pleuraphis mutica,2
210898,16090814021780972016-09-01,PLMU3,Pleuraphis mutica,20.66666667
210900,16091514123243082016-09-01,PLMU3,Pleuraphis mutica,30.66666667
210904,16092914272089492016-09-01,PLMU3,Pleuraphis mutica,12
210906,1610040933567712016-09-01,PLMU3,Pleuraphis mutica,26.33333333
210911,16101110223237672016-09-01,PLMU3,Pleuraphis mutica,1
210914,16103116133681472016-09-01,PLMU3,Pleuraphis mutica,3.333333333
210916,16110309160357792016-09-01,PLMU3,Pleuraphis mutica,67.33333333
210920,16101810083750302016-09-01,PLMU3,Pleuraphis mutica,62.66666667
210923,1611141556434902016-09-01,PLMU3,Pleuraphis mutica,1
210929,16120114151030462016-09-01,PLMU3,Pleuraphis mutica,24.33333333
210930,16120115331089512016-09-01,PLMU3,Pleuraphis mutica,41.33333333
210932,16111616431594222016-09-01,PLMU3,Pleuraphis mutica,2
210936,16101214200883052016-09-01,PLMU3,Pleuraphis mutica,47.33333333
210947,16102710331232972016-09-01,PLMU3,Pleuraphis mutica,5
211024,17110811013456452017-09-01,PLMU3,Pleuraphis mutica,59
211025,17110812471081502017-09-01,PLMU3,Pleuraphis mutica,74.66666667
211030,17110814135644082017-09-01,PLMU3,Pleuraphis mutica,19
211031,17110814241992362017-09-01,PLMU3,Pleuraphis mutica,2.333333333
211032,17110813561551782017-09-01,PLMU3,Pleuraphis mutica,87
211033,17113016121217952017-09-01,PLMU3,Pleuraphis mutica,2
211035,17120713220934652017-09-01,PLMU3,Pleuraphis mutica,1.333333333
211036,17120711082878692017-09-01,PLMU3,Pleuraphis mutica,0.3333333333
211040,17120707534774512017-09-01,PLMU3,Pleuraphis mutica,47.66666667
211047,17112007395653062017-09-01,PLMU3,Pleuraphis mutica,8.666666667
211049,17120709325055792017-09-01,PLMU3,Pleuraphis mutica,10
211059,18010510564676862017-09-01,PLMU3,Pleuraphis mutica,9.666666667
211067,18010509144649772017-09-01,PLMU3,Pleuraphis mutica,41
211072,17100814085527592017-09-01,PLMU3,Pleuraphis mutica,50.33333333
211078,17082310102561542017-09-01,PLMU3,Pleuraphis mutica,32.66666667
211083,17100209515146572017-09-01,PLMU3,Pleuraphis mutica,15.33333333
211085,17090615524756542017-09-01,PLMU3,Pleuraphis mutica,0.3333333333
211089,17100213273148712017-09-01,PLMU3,Pleuraphis mutica,2.333333333
211090,17100209392270302017-09-01,PLMU3,Pleuraphis mutica,3
211091,17083109523692122017-09-01,PLMU3,Pleuraphis mutica,2
211093,17092212034618812017-09-01,PLMU3,Pleuraphis mutica,30.33333333
211095,18010208375744432017-09-01,PLMU3,Pleuraphis mutica,30.66666667
211101,17082810325080612017-09-01,PLMU3,Pleuraphis mutica,21.33333333
211102,17090514401695752017-09-01,PLMU3,Pleuraphis mutica,20.33333333
211105,17100313574322672017-09-01,PLMU3,Pleuraphis mutica,3
211107,17100608553341972017-09-01,PLMU3,Pleuraphis mutica,40.66666667
211125,17081610542183802017-09-01,PLMU3,Pleuraphis mutica,85
211128,1708230801465162017-09-01,PLMU3,Pleuraphis mutica,3.666666667
211375,20163523200217B1,PLMU3,Pleuraphis mutica,3.921568627
211378,20163523200205B1,PLMU3,Pleuraphis mutica,0.9803921569
211381,20163515200407B1,PLMU3,Pleuraphis mutica,2.127659574
